,date,source,target,text,hashtags
4402,2011-12-22 21:41:05+00:00,HON,CRM,The Five Year Plans to Trust http://bit.ly/vucJpW $CRM $DD $DECK $F $HON $IBM $IR $MMM $NKE $ORCL $RHT $VFC #StockPicks #StockMarket,#StockPicks #StockMarket
4403,2011-12-22 21:20:15+00:00,HON,CRM,The Five Year Plans to Trust http://bit.ly/vucJpW $CRM $DD $DECK $F $HON $IBM $IR $MMM $NKE $ORCL $RHT $VFC #StockPicks #StockMarket,#StockPicks #StockMarket
4404,2011-11-21 16:00:26+00:00,HON,GILD,IV30(TM) GAINER $GILD +49.95% $LINE +27.87% $FMCN +25.78% $JNK +22.12% $SPRD +19.44% $HON +19.38% $PG +19.35% $MMM +17.44% $XOM +16.81%,
4405,2011-12-08 11:42:56+00:00,HON,CVX,10 Mega-Cap Stocks With Strong Sources Of Profitability http://seekingalpha.com/a/6p6x $CVX $LVS $GE $DOW $HON $NOV $KFT $MA $UNP $V,
4406,2011-11-15 14:00:04+00:00,HON,CVX,Tomorrow's ex-dividend dates: $CVX $DUK $HON $UTX $V and 63 more at http://dividata.com/dividates $$,
4407,2011-11-11 19:32:09+00:00,HON,CVX,5 Analyst Upgrades – $CVX $BBY $LPNT $HON $STJ: Analysts constantly review the market and the individual stocks ... http://bit.ly/ue4qQv,
4408,2011-11-07 16:13:50+00:00,HON,CVX,"Our NYSE-US-100 portfolios include: $D, $SO, $MCD, $CVX, $C, $ABT, $BMY, $KMB, $USB, $NEM, $TXN, $GIS, $HON, $DUK http://goo.gl/Jy8Eo",
4409,2011-10-21 15:16:01+00:00,HON,CVX,"Our NYSE-US-100 portfolios include: $D, $C, $ABT, $MA, $V, $DUK, $USB, $HON, $TGT, $BMY, $MCD, $SO, $CVX, $F, $UNH http://goo.gl/Jy8Eo",
4410,2011-11-22 13:40:02+00:00,HON,MRK,Dividend Dogs Of The JPMorgan Sovereigns In November http://seekingalpha.com/a/6mu8 $LMT $MRK $RTN $CQP $ABT $PEP $UPS $KO $HON $FCX $HSY,
4411,2011-11-02 01:45:02+00:00,HON,MRK,My Price Targets: $ETN $40 $PFF $35 $MRK $30 $HON $45 $ETP $43 $RAVN $50 $SCCO $25 $GGG $35 $LULU $45 $QSII $37 $WAT $70 $F $10 $SLB $60,
4412,2011-10-28 21:40:04+00:00,HON,MRK,October's 'Dogs Of The JPMorgan Sovereigns' http://seekingalpha.com/a/6i1x $LMT $MRK $RTN $CQP $ABT $PEP $UPS $KO $HON $FCX $UTX $NSC $HSY,
4413,2011-10-17 15:36:21+00:00,HON,AXP,http://bit.ly/qzGSce $AAPL $AXP $BAC $C $CMG $CSX $EMC $FHN $HAL $HON $KO $MS $MSFT $NUE $PM $PNC $PPG $SFSU $SLB $UNP $USB $UTX $VZ $WFC,
4414,2011-10-17 11:16:47+00:00,HON,AXP,"Featured the ""MM Gameplan: 10/14/11"" on MMHG: http://ning.it/qHzIvu | $AAPL $AXP $BAC $C $CMG $CSX $EMC $FHN $HAL $HON $KO $MS $MSFT $NUE",
4415,2011-10-16 23:42:01+00:00,HON,AXP,"Checking out ""MM Gameplan: 10/14/11"" on MMHG: http://ning.it/qHzIvu | $AAPL $AXP $BAC $C $CMG $CSX $EMC $FHN $HAL $HON $KO $MS $MSFT $NUE",
4416,2011-10-14 23:28:07+00:00,HON,AXP,http://bit.ly/qzGSce $AAPL $AXP $BAC $C $CMG $CSX $EMC $FHN $HAL $HON $KO $MS $MSFT $NUE $PM $PNC $PPG $SLB $UNP $USB $UTX $VZ $WFC,
4417,2011-12-08 11:42:56+00:00,HON,V,10 Mega-Cap Stocks With Strong Sources Of Profitability http://seekingalpha.com/a/6p6x $CVX $LVS $GE $DOW $HON $NOV $KFT $MA $UNP $V,
4418,2011-12-05 16:13:34+00:00,HON,V,"Our NYSE-US-100 portfolios include: $D, $SO, $C, $VZ, $HON, $ABT, $V, $DUK, $UNH, $MCD, $KMB, $HAL, $WMT http://goo.gl/Jy8Eo",
4419,2011-11-15 14:00:04+00:00,HON,V,Tomorrow's ex-dividend dates: $CVX $DUK $HON $UTX $V and 63 more at http://dividata.com/dividates $$,
4420,2011-10-21 15:16:01+00:00,HON,V,"Our NYSE-US-100 portfolios include: $D, $C, $ABT, $MA, $V, $DUK, $USB, $HON, $TGT, $BMY, $MCD, $SO, $CVX, $F, $UNH http://goo.gl/Jy8Eo",
4421,2011-12-12 14:58:03+00:00,HON,AMZN,Cramer: 10 Stocks to Buy Your Kids in 2012 http://bit.ly/tqlYlE $AAPL $AMZN $COP $DIS $GOOG $HON $M $MCD $PEP $VIA.B #StockMarket,#StockMarket
4422,2011-12-06 14:00:23+00:00,HON,AMZN,"Tuesday’s watchlist $AMZN, $ARBA, $HON, $NFLX, $SODA http://www.t3live.com/articles/market-analysis/2655-markets-shrug-off-sap-warning-put-faith-in-europe.html",
4423,2011-11-16 21:29:54+00:00,HON,AMZN,@Scaramucci where can I hide in this mkt storm? I own $goog $amzn $hon calls and I'm being thrashed by volatility,
4424,2011-10-24 16:02:41+00:00,HON,AMZN,Stock Analysts Reiterated Their Ratings of These Shares on Oct 24th http://bit.ly/qknrPN $AMZN $PETM $VECO $APD $GCO $HON $OCR $SLB,
4425,2011-10-21 19:49:49+00:00,HON,AMZN,Jim Cramer's October 20 Stock Picks http://stks.co/jzh $AMZN $BBT $BKS $CRZO $EGP $ESV $GMCR $HON $JCP $LTM $NUE $RIG $TUP,
4426,2011-10-21 19:10:07+00:00,HON,AMZN,Jim Cramer's October 20 Stock Picks http://seekingalpha.com/a/6gfv $RIG $ESV $BBT $NUE $HON $LTM $TUP $CRZO $EGP $GMCR $JCP $BKS $AMZN,
4427,2011-10-10 11:20:10+00:00,HON,AMZN,Jim Cramer's 19 Favorite Buys During The Last Month http://seekingalpha.com/a/6ecz $AAPL $PEP $EMC $FDX $AMZN $DE $FCX $GG $GLD $GOOG $HON,
4428,2011-10-10 11:19:51+00:00,HON,AMZN,Jim Cramer's 19 Favorite Buys During The Last Month http://seekingalpha.com/a/6ecz $AAPL $PEP $EMC $FDX $AMZN $DE $FCX $GG $GLD $GOOG $HON,
4429,2011-12-12 14:58:03+00:00,HON,GOOG,Cramer: 10 Stocks to Buy Your Kids in 2012 http://bit.ly/tqlYlE $AAPL $AMZN $COP $DIS $GOOG $HON $M $MCD $PEP $VIA.B #StockMarket,#StockMarket
4430,2011-11-16 21:29:54+00:00,HON,GOOG,@Scaramucci where can I hide in this mkt storm? I own $goog $amzn $hon calls and I'm being thrashed by volatility,
4431,2011-10-28 20:33:26+00:00,HON,GOOG,"List of strong earnings reports thus far this quarter: $MCD, $HON, $SNDK, $GOOG, $UA, $VMW, $HAL, $UNP, $DHR, $DGX, $VFC, $BA, $BIDU, $LVS",
4432,2011-10-26 22:11:10+00:00,HON,GOOG,Cramer: 6... http://bit.ly/vT5wpa $AAPL $AKS $CAT $CMG $DD $ETN $F $GLW $GOOG $HON $INTC $IR $ITW $MMM $NFLX $PEP $PH $PNRA $VFC $X,
4433,2011-10-10 11:20:10+00:00,HON,GOOG,Jim Cramer's 19 Favorite Buys During The Last Month http://seekingalpha.com/a/6ecz $AAPL $PEP $EMC $FDX $AMZN $DE $FCX $GG $GLD $GOOG $HON,
4434,2011-10-10 11:19:51+00:00,HON,GOOG,Jim Cramer's 19 Favorite Buys During The Last Month http://seekingalpha.com/a/6ecz $AAPL $PEP $EMC $FDX $AMZN $DE $FCX $GG $GLD $GOOG $HON,
4435,2011-12-23 14:22:09+00:00,HON,QCOM,20 Stocks Insiders And Hedge Funds Love The Most http://stks.co/1fcm $AAPL $AIG $BK $CHK $DIS $F $HAL $HON $HPQ $MHP $NLY $QCOM $SLB $VMW,
4436,2011-12-16 16:23:53+00:00,HON,QCOM,RT @insidermonkey - Steve Cohen And Insiders Are Bullish On These Stocks http://brokerz.com/_MNwD/ $AAPL $CHK $ETN $F $HON $MJN $QCOM...,
4437,2011-12-16 15:57:22+00:00,HON,QCOM,Steve Cohen And Insiders Are Bullish On These Stocks http://stks.co/1a9J $AAPL $CHK $ETN $F $HON $MJN $QCOM $RIG $SLB $SYK $VMW,
4438,2011-12-15 17:01:11+00:00,HON,QCOM,RT @SeekingAlpha - Steve Cohen And Insiders Are Bullish On These Stocks http://brokerz.com/_TclD/ $AAPL $SLB $HON $QCOM $RIG $F $CHK ...,
4439,2011-12-15 16:50:06+00:00,HON,QCOM,Steve Cohen And Insiders Are Bullish On These Stocks http://seekingalpha.com/a/6qdl $AAPL $SLB $HON $QCOM $RIG $F $CHK $ETN $VMW $SYK $MJN,
4440,2011-12-28 15:46:51+00:00,COP,MRO,$MPC $MRO $VLO $SUN $TSO $BP $COP Refiner Things: 5 Refining Stocks For 2012 | http://stks.co/1hWa,
4441,2011-12-27 16:03:19+00:00,COP,MRO,MacQuarie Group Ltd.'s Top Hodings in the Basic Materials Sector http://bit.ly/rQDCsN $CLB $COP $CVX $DD $EOG $MRO $PBR $SYT $VALE $WMB,
4442,2011-12-27 12:26:48+00:00,COP,MRO,"$COP, $BP, $CVX, $MPC, $MRO, $XOM 2012 Dividend Catalysts For ConocoPhillips http://bit.ly/uZhEHu",
4443,2011-12-27 12:26:16+00:00,COP,MRO,"$COP, $BP, $CVX, $MPC, $MRO, $XOM 2012 Dividend Catalysts For ConocoPhillips http://bit.ly/uZhEHu",
4444,2011-12-27 12:20:05+00:00,COP,MRO,2012 Dividend Catalysts For ConocoPhillips http://seekingalpha.com/a/6rur $CVX $XOM $BP $MRO $MPC $COP,
4445,2011-12-22 15:14:30+00:00,COP,MRO,Panagora Asset Managemenp Holdings in the Basic Materials Sector http://bit.ly/u3bX5q $COP $CVX $FCX $HAL $MPC $MRO $MUR $NEM $WMB $XOM,
4446,2011-12-22 15:09:11+00:00,COP,MRO,AQR Capital's Top Holdings in the Basic Materials Sector http://bit.ly/u1AueJ $ARJ $CF $COP $CVX $FCX $HLX $MRO $NLC $VLO $XOM,
4447,2011-12-20 09:00:02+00:00,COP,MRO,10 Oil & Gas Production Stocks Fund Managers Love http://seekingalpha.com/a/6r01 $COP $XOM $CVX $APA $EOG $OXY $APC $DVN $CHK $MRO,
4448,2011-12-15 13:20:02+00:00,COP,MRO,BlackRock's Best Performing Top Buys http://seekingalpha.com/a/6qbu $MRO $LYB $MPC $GD $COP $NOV $OXY,
4449,2011-12-14 16:14:37+00:00,COP,MRO,BlackRock Investt LLC's Top Holdings in the Basic Materials Sector http://bit.ly/vFmRIl $COP $CVX $DD $FCX $HAL $MRO $OXY $PX $SLB $XOM,
4450,2011-12-14 16:11:14+00:00,COP,MRO,BlackRock Japan Co. Ltd.'s Holdings in the Basic Materials Sector http://bit.ly/ty5JQJ $ABX $COP $CVX $GG $MRO $OXY $POT $SLB $SU $XOM,
4451,2011-12-14 12:10:02+00:00,COP,MRO,Cramer's Mad Money - Jung and Foolish (12/13/11) http://seekingalpha.com/a/6q1x $FXE $AVP $DELL $RIG $ESV $MRO $COP $SKS $OIH,
4452,2011-12-14 12:08:51+00:00,COP,MRO,Cramer's Mad Money - Jung and Foolish (12/13/11) http://seekingalpha.com/a/6q1x $FXE $AVP $DELL $RIG $ESV $MRO $COP $SKS $OIH,
4453,2011-12-13 21:52:23+00:00,COP,MRO,Oil Prices Surge On Iranian Rumors http://wll.st/seHT6f $USO $OIL $CVX $COP $BP $C $ENB $XOM $BP $MRO $VLO,
4454,2011-12-13 15:06:34+00:00,COP,MRO,Occidental Petroleum: Exec Insider and Funds Buying Stock in Q3 http://wll.st/szxoEB $OXY $COP $CVX $XOM $MRO #mkt #stocks #trading,#mkt #mkt #stocks #trading
4455,2011-12-07 14:47:07+00:00,COP,MRO,New York Life Trust Co's Topoldings in the Basic Materials Sector http://bit.ly/vFphsO $CF $COP $CVX $FCX $MPC $MRO $NOV $OXY $VLO $XOM,
4456,2011-12-07 09:30:02+00:00,COP,MRO,6 Buy And Hold Forever Energy Stocks http://seekingalpha.com/a/6oy7 $XOM $BP $CVX $COP $MRO $RDS.A $RDS.B,
4457,2011-12-06 15:24:31+00:00,COP,MRO,Allianz Global erica's Top Holdings in the Basic Materials Sector http://bit.ly/tE5tt7 $AUY $CHK $COP $CVX $DO $FCX $INT $MRO $SSL $TOT,
4458,2011-12-06 15:19:50+00:00,COP,MRO,AXA's Top Holdings in the Basic Materials Sector http://bit.ly/sH5qp4 #AXA $APA $CF $COP $CVX $EMN $MRO $NOV $SDRL $VLO,#AXA
4459,2011-12-06 14:13:21+00:00,COP,MRO,Oil Traders Blog: Video: Seeking Energy Security In The U.S. $SD $CHK $RD $COP $XOM $MRO http://oiltradersblog.blogspot.com/2011/12/video-seeking-energy-security-in-us.html?spref=tw,
4460,2011-12-06 14:10:06+00:00,COP,MRO,5 Stocks Ripe For Spinoffs http://seekingalpha.com/a/6osq $MRO $MPC $COP $KFT $AMR $ITT $TYC $BP $PG $PFE $AA $RIO $PEP $YUM $HPQ $XOM $CVX,
4461,2011-12-05 18:22:49+00:00,COP,MRO,Teachers Retirement System of the State of Kentucky's Top Holding http://bit.ly/tAOL6f $BHP $COP $CVX $ESV $HES $MON $MRO $PX $SLB $XOM,
4462,2011-12-05 17:02:47+00:00,COP,MRO,Oil Traders Blog: Oil Price Between $90 and $100 is Reasonable: $BP $XOM $SD $CHK $MUR $COP $MRO $XLE $USO $RIG http://oiltradersblog.blogspot.com/2011/12/oil-price-between-90-and-100-is.html?spref=tw,
4463,2011-12-01 14:28:09+00:00,COP,MRO,Top Energy Picks By Star Trader Andrew Hall http://seekingalpha.com/a/6o4y $CVX $SLB $BP $COP $HAL $APA $NOV $HES $MOS $CNX $MRO $RRC $TTI,
4464,2011-11-29 14:59:11+00:00,COP,MRO,Winton Capital Management'p Holdings in the Basic Materials Sector http://bit.ly/rLx2YO $BHI $CF $COP $CVX $DO $MRO $POT $SLB $VLO $XOM,
4465,2011-11-23 19:05:15+00:00,COP,MRO,"Exxon and These Stocks Lead Oil Shares Lower, Yingli Boost Solar Shares http://wll.st/rAV7OO $XOM $CVX $COP $SLB $BP $MRO $XLE #stocks #mkt",#stocks #mkt #mkt
4466,2011-11-23 16:54:16+00:00,COP,MRO,AllianceBernstein's Top Holdings in the Basic Materials Sector http://bit.ly/rUc1w3 $APC $COP $CVX $DVN $MON $MRO $NBL $SLB $VALE $XOM,
4467,2011-11-21 19:40:06+00:00,COP,MRO,Sea Change For Oil Refiners: Tesoro Could Be A Winner http://seekingalpha.com/a/6mp6 $VLO $XOM $SUN $CLMT $WNR $HFC $MRO $COP $TSO,
4468,2011-11-20 20:23:51+00:00,COP,MRO,AQR Capital Management's Topoldings in the Basic Materials Sector http://bit.ly/tjFppw $ARJ $CF $COP $CVX $FCX $HLX $MRO $NLC $VLO $XOM,
4469,2011-11-11 16:40:05+00:00,COP,MRO,Invest In Libya Through Italy's Eni http://seekingalpha.com/a/6l47 $TOT $OXY $COP $MRO $HES $E,
4470,2011-11-07 16:23:25+00:00,COP,MRO,Blackrock Advisors LLC'soldings in the Energy Sector for Q3 2011 http://bit.ly/rwIQHS $APC $CNX $COP $CVX $EQT $HAL $MRO $NOV $OXY $PBR,
4471,2011-11-07 14:07:38+00:00,COP,MRO,Quicksilver Resources Inc. Earnings Cheat Sheet: Increase in Profit Year Over Year http://wll.st/vIRbNk $KWK $CHK $COP $MRO $XEC #stocks,#stocks
4472,2011-11-07 13:30:03+00:00,COP,MRO,7 Dividend-Paying Oil Stocks To Buy On Dips http://seekingalpha.com/a/6jyq $COP $XOM $MRO $SDRL $CVX $LINE $NBL,
4473,2011-11-02 14:12:20+00:00,COP,MRO,"Quicksilver Resources, Inc. Third Quarter Earnings Sneak Peek http://wll.st/t0HaVz $KWK $CHK $COP $MRO $XEC #stocks #mkt",#stocks #mkt #mkt
4474,2011-11-01 17:16:58+00:00,COP,MRO,Will Exxon Shares Gain Traction After Slipping Below $80? http://wll.st/vMoSjy $XOM $AAPL $JPM $CVX $BP $BAC $COP $MRO,
4475,2011-11-01 13:52:28+00:00,COP,MRO,Marathon Oil Corporation Earnings: Profit Declines http://wll.st/tJSGHr $SPY $MRO $OSM $CVX $COP #stocks #mkt,#stocks #mkt #mkt
4476,2011-10-28 15:20:35+00:00,COP,MRO,Chevron Profit Doubles on Oil Prices and Asset Sales http://bit.ly/svktHk $COP $CVX $MRO $TOT $VLO $XOM,
4477,2011-10-27 14:48:58+00:00,COP,MRO,Marathon Oil Corp Third Quarter Earnings Sneak Peek http://wll.st/tZjMkD $SPY $MRO $CVX $COP $HES #stocks #mkt,#stocks #mkt #mkt
4478,2011-10-25 15:14:01+00:00,COP,MRO,Chevron Corp Third Quarter Earnings Sneak Peek http://wll.st/tlKydY $SPY $CVX $XOM $BP $COP $MRO #stocks #mkt,#stocks #mkt #mkt
4479,2011-10-12 17:00:07+00:00,COP,MRO,7 Energy Stocks To Buy Before Oil Hits $115 http://seekingalpha.com/a/6etw $XOM $COP $EOG $RIG $MRO $NBL $HOS,
4480,2011-10-12 15:20:08+00:00,COP,MRO,The Perfect Energy Play: CNOOC http://seekingalpha.com/a/6et6 $EC $CVX $HAL $XOM $SSL $RIG $STR $CNQ $SU $SNP $NOV $WFT $VLO $SLB $MRO $COP,
4481,2011-10-06 12:00:04+00:00,COP,MRO,16 Stocks For Gains Over The Next Few Months http://seekingalpha.com/a/6dw1 $XOM $BP $MRO $RDS.A $COP $SU $XEC $HFC $VLO $MUR $APA $CHK,
4482,2011-10-06 09:40:02+00:00,COP,MRO,GeoResources: Likely To Be A Prime Takeover Candidate http://seekingalpha.com/a/6dv7 $HES $MRO $COP $GEOI,
4483,2011-12-16 20:52:03+00:00,COP,C,7 Stocks Hedge Fund Managers Are Selling http://stks.co/1aTI $BAX $C $COP $INTC $JPM $MMM $PFE,
4484,2011-12-16 20:47:19+00:00,COP,C,: 7 Stocks Hedge Fund Managers Are Selling http://seekingalpha.com/a/6qm5 $JPM $C $INTC $MMM $PFE $BAX $COP”,
4485,2011-12-16 20:40:05+00:00,COP,C,7 Stocks Hedge Fund Managers Are Selling http://seekingalpha.com/a/6qm5 $JPM $C $INTC $MMM $PFE $BAX $COP,
4486,2011-12-16 20:35:21+00:00,COP,C,7 Stocks Hedge Fund Managers Are Selling http://seekingalpha.com/a/6qm5 $JPM $C $INTC $MMM $PFE $BAX $COP,
4487,2011-12-13 21:52:23+00:00,COP,C,Oil Prices Surge On Iranian Rumors http://wll.st/seHT6f $USO $OIL $CVX $COP $BP $C $ENB $XOM $BP $MRO $VLO,
4488,2011-11-24 02:28:59+00:00,COP,C,Billionaire David Tepper's Top Stock Picks http://stks.co/1GB5 $AAPL $BP $C $CLMT $COP $CVI $CVX $DAN $GT $HFC $M $MOS $TOT $UAL $VLO $XOM,
4489,2011-11-23 21:20:08+00:00,COP,C,Billionaire David Tepper's Top Stock Picks http://seekingalpha.com/a/6n7a $BP $XOM $COP $TOT $CVX $DAN $CLMT $HFC $C $CVI $GT $VLO $M $UAL,
4490,2011-11-23 21:19:11+00:00,COP,C,Billionaire David Tepper's Top Stock Picks http://seekingalpha.com/a/6n7a $BP $XOM $COP $TOT $CVX $DAN $CLMT $HFC $C $CVI $GT $VLO $M $UAL,
4491,2011-10-19 16:35:33+00:00,COP,C,"Movers in portfolio up +1,5% (mid-day): $HRZ $HA $EXM $BSX $HTZ $LIZ $FLS $CSIQ $KBH $RYL $EOG $UPL $COP $HLX $HES $WMB $DVN $ATLS $MS $C",
4492,2011-10-13 13:05:14+00:00,COP,C,Strong this morning - $VRTX $AKAM $AONE $ONXX; Weak - $JPM $C $BP $BHP $COP $KR $RIMM $MPEL,
4493,2011-10-11 07:40:03+00:00,COP,C,Jim Cramer's 12 Latest Stock Picks http://seekingalpha.com/a/6eil $ETP $KMP $ANR $TSLA $WR $PEG $FE $PPO $C $PKI $COP $ULTA,
4494,2011-10-11 07:36:37+00:00,COP,C,Jim Cramer's 12 Latest Stock Picks http://seekingalpha.com/a/6eil $ETP $KMP $ANR $TSLA $WR $PEG $FE $PPO $C $PKI $COP $ULTA,
4495,2011-10-10 15:48:48+00:00,COP,C,RT @wallstCS - Bearish Indicators in the Stock Market http://brokerz.com/_7mhD/ $AIMC $APKT $CECO $CMTL $FORM $C $COP $EXC $GGP $HAR ...,
4496,2011-10-10 15:21:45+00:00,COP,C,Bearish Indicators in the Stock Market http://wll.st/pQQ4Nj $AIMC $APKT $CECO $CMTL $FORM $C $COP $EXC $GGP $HAR #mkt #stocks #trading,#mkt #mkt #stocks #trading
4497,2011-10-10 15:21:33+00:00,COP,C,Bearish Indicators in the Stock Market http://wll.st/pQQ4Nj $AIMC $APKT $CECO $CMTL $FORM $C $COP $EXC $GGP $HAR #mkt #stocks #trading,#mkt #mkt #stocks #trading
4498,2011-10-09 12:00:08+00:00,COP,C,6 Stocks Cramer Just Rated With A Buy Or Sell http://seekingalpha.com/a/6e9w $KMP $ANR $TSLA $CLF $C $COP,
4499,2011-10-09 11:59:27+00:00,COP,C,6 Stocks Cramer Just Rated With A Buy Or Sell http://seekingalpha.com/a/6e9w $KMP $ANR $TSLA $CLF $C $COP,
4500,2011-11-18 15:12:59+00:00,COP,CRM,Rough week for TechBanksEnergy. $MSFT $AAPL $CRM $BAC $JPM $GS $JEF $CVX $COP $XOM week losers. $BA $CAT $DE $PM $PEP week winners,
4501,2011-12-15 15:44:34+00:00,COP,GILD,AllianceBernstein's Top 10 Holdings for Q3 2011 http://bit.ly/vLqejY $AAPL $CMCSA $GILD $GOOG $COP $JNJ $JPM $WLP $XOM,
4502,2011-11-30 04:00:26+00:00,COP,GILD,Jim Cramer's Stock Calls for Nov 29th http://bit.ly/sczpIZ $GILD $TSCO $AEM $AMR $CLB $COG $COP $CVX $DOW $EOG,
4503,2011-11-23 16:54:33+00:00,COP,GILD,AllianceBernstein's Top 10 Holdings for Q3 2011 http://bit.ly/tTTSeZ $AAPL $CMCSA $GILD $GOOG $COP $JNJ $JPM $WLP $XOM,
4504,2011-10-07 18:23:22+00:00,COP,GILD,Stay hidden in safe names or start to nibble on beaten down commodities $KO $JNJ $COV $GILD $HNR $COP $CHK $ZINC,
4505,2011-12-29 22:10:05+00:00,COP,CVX,ConocoPhillips: Should You Buy Before Or After The Split? http://seekingalpha.com/a/6sb2 $COP $XOM $CVX $ABT $ED $KO $PEP $PM $MO,
4506,2011-12-29 12:30:03+00:00,COP,CVX,Big Oil: Dividends And Upward Earnings Revisions For 2012 http://seekingalpha.com/a/6s6n $TOT $BP $CVX $COP $RDS.A $XOM,
4507,2011-12-29 11:15:19+00:00,COP,CVX,Volume has been increasing over the last 2 sessions:$WIN $MET $CBS $LNG $VLO $TSM $HS $BK $NWS $CVX $HD $SYMC $DCT $COP $GNW $MT $RIG $EBAY,
4508,2011-12-28 18:10:04+00:00,COP,CVX,Vanguard Founder John Bogle To Investors: Avoid Costs At All Costs http://seekingalpha.com/a/6s2q $XOM $CVX $COP $KO $PEP,
4509,2011-12-28 13:10:02+00:00,COP,CVX,USA Energy Independence: 9 Companies Poised To Capitalize http://seekingalpha.com/a/6rzm $XOM $CVX $COP $ACI $ANR $BTU $CCJ $HIT $GE,
4510,2011-12-27 21:06:42+00:00,COP,CVX,"@HumbleBioTrader My favorite dividend paying oils are $CVX and $COP, but you've got to consider where you're buying them. I own $COP at $61",
4511,2011-12-27 20:30:03+00:00,COP,CVX,7 Must-Own Energy Plays Set To Soar In 2012 http://seekingalpha.com/a/6ry2 $SD $SU $SWN $COP $CEO $CVX $WMB,
4512,2011-12-27 20:24:54+00:00,COP,CVX,"M&A Recap: Metlife Finds a Friend in GE, Ventas Buys Cogdell http://wll.st/w2Gh5J $END $COP $WLB $CSA $CVX $GE $KWK $MET $VTR #mkt",#mkt #mkt
4513,2011-12-27 16:05:58+00:00,COP,CVX,Hartford Investment 's Top Holdings in the Basic Materials Sector http://bit.ly/rMtnT1 $APA $APC $COP $CVX $DD $MON $NEM $OXY $SLB $XOM,
4514,2011-12-27 16:03:19+00:00,COP,CVX,MacQuarie Group Ltd.'s Top Hodings in the Basic Materials Sector http://bit.ly/rQDCsN $CLB $COP $CVX $DD $EOG $MRO $PBR $SYT $VALE $WMB,
4515,2011-12-27 15:59:47+00:00,COP,CVX,State Teacem of Ohio's Top Holdings in the Basic Materials Sector http://bit.ly/uQ7kKW $CLB $COP $CVX $FCX $NEM $NOV $OXY $PX $SLB $XOM,
4516,2011-12-27 12:26:48+00:00,COP,CVX,"$COP, $BP, $CVX, $MPC, $MRO, $XOM 2012 Dividend Catalysts For ConocoPhillips http://bit.ly/uZhEHu",
4517,2011-12-27 12:26:16+00:00,COP,CVX,"$COP, $BP, $CVX, $MPC, $MRO, $XOM 2012 Dividend Catalysts For ConocoPhillips http://bit.ly/uZhEHu",
4518,2011-12-27 12:20:05+00:00,COP,CVX,2012 Dividend Catalysts For ConocoPhillips http://seekingalpha.com/a/6rur $CVX $XOM $BP $MRO $MPC $COP,
4519,2011-12-24 16:20:08+00:00,COP,CVX,4 Great Dividend Stocks From The Oil Patch http://seekingalpha.com/a/6rpl $CVX $XOM $COP $PBR,
4520,2011-12-24 16:20:08+00:00,COP,CVX,50 Top Holdings Of 4 Equal Weighted Popular Dividend ETFs http://seekingalpha.com/a/6rpk $XOM $CVX $MCD $KO $PG $WMT $PEP $COP $CTL $MMM,
4521,2011-12-23 21:50:02+00:00,COP,CVX,Exxon Mobil Breaking Out http://seekingalpha.com/a/6rp7 $XOM $CVX $COP $GEOI $LLY $PFE $BMY $KMP,
4522,2011-12-23 16:38:05+00:00,COP,CVX,First Trust Advisors LP's Top Holdings in the Basic Materials Sector http://bit.ly/uRAJgD $CF $CLF $COP $CVX $MUR $NEM $PKX $RES $XOM,
4523,2011-12-23 16:35:11+00:00,COP,CVX,New York Statnt Fund's Top Holdings in the Basic Materials Sector http://bit.ly/uFXbaF $APA $COP $CVX $DD $FCX $HAL $MON $OXY $SLB $XOM,
4524,2011-12-23 16:32:10+00:00,COP,CVX,Glenmede Trust Co.'s Top Holdings in the Basic Materials Sector http://bit.ly/tdayQP $SIAL $APC $APD $COP $CVX $DD $NUE $OXY $SLB $XOM,
4525,2011-12-23 16:29:38+00:00,COP,CVX,World Asset Management's Tooldings in the Basic Materials Sector http://bit.ly/uzZ4SR $BHP $BP $COP $CVX $EEQ $KMR $SLB $TOT $VALE $XOM,
4526,2011-12-23 16:27:12+00:00,COP,CVX,Envestnet Asset Managemeop Holdings in the Basic Materials Sector http://bit.ly/t8kUgw $APA $ATW $COP $CVX $DD $NEU $NOV $OXY $SLB $XOM,
4527,2011-12-23 12:38:07+00:00,COP,CVX,"Chevron, Conoco, Transocean caught in post-BP crackdown on oil leaks. http://buswk.co/volbv6 $CVX $COP $RIG #stocks",#stocks
4528,2011-12-22 17:47:15+00:00,COP,CVX,Rising Oil Puts Integrated Names Into Play http://cnbc.com/id/45765887 $BP $CLCV1 $COP $CVX $LCOCV1 $XOM #StockMarket #StockPicks,#StockMarket #StockPicks
4529,2011-12-22 16:17:23+00:00,COP,CVX,"7 Higher-Yielding, Low Debt Stocks With A Tiny Payout Ratio $CFR $COP $CVX $FCF $JNJ $MDP $MSFT $MXM: All income... http://bit.ly/tGJtiM",
4530,2011-12-22 15:14:30+00:00,COP,CVX,Panagora Asset Managemenp Holdings in the Basic Materials Sector http://bit.ly/u3bX5q $COP $CVX $FCX $HAL $MPC $MRO $MUR $NEM $WMB $XOM,
4531,2011-12-22 15:11:46+00:00,COP,CVX,"WFG Advisors, Inc.'s Top Holdings in the Basic Materials Sector http://bit.ly/sSNg2n $CEF #Inc. $COP $CVX $EPD $GG $KMP $NSH $OKS $SLW",#Inc
