,date,source,target,text,hashtags
7987,2012-11-28 19:41:46+00:00,AMZN,GOOG,@cnbcfastmoney @GuyAdami @RedDogT3Live $PCLN $GOOG $AMZN.. all new intraday highs..,
7988,2012-11-28 19:27:23+00:00,AMZN,GOOG,RIM: Still Shooting Itself In The Foot - Forbes http://onforb.es/TufJ7v $RIMM $NOK $AAPL $GOOG $AMZN,
7989,2012-11-28 18:16:45+00:00,AMZN,GOOG,@cnbcfastmoney @GuyAdami @RedDogT3Live Price action in $PCLN $AAPL $AMZN $GOOG.. all looking to pop their heads higher..,
7990,2012-11-28 17:20:51+00:00,AMZN,GOOG,The only competition to #iPad is #Mini -:) $AAPL $GOOG $AMZN $MSFT,#iPad #Mini
7991,2012-11-28 16:53:40+00:00,AMZN,GOOG,A lot to like about markets and individual names. Im sticking with and trading HB. $PCLN $GOOG $AAPL $AMZN $MA,
7992,2012-11-28 16:38:29+00:00,AMZN,GOOG,Apple at the crossroads http://tech.fortune.cnn.com/2012/11/28/apple-competitors-analysis-sagawa/ $AAPL $GOOG $MSFT $AMZN,
7993,2012-11-28 16:14:18+00:00,AMZN,GOOG,Is This Analyst Predicting Apple's Doomsday? http://wll.st/VdZbnl $AAPL $GOOG $AMZN #mkt #stocks #trading #investing,#mkt #mkt #stocks #trading #investing
7994,2012-11-28 15:35:07+00:00,AMZN,GOOG,@GuyAdami @RedDogT3Live Just have to trade around the comments.. $GOOG $AMZN $FB.. $$$MGr want them into end of month..,
7995,2012-11-28 14:54:48+00:00,AMZN,GOOG,@cnbcfastmoney @GuyAdami @RedDogT3Live Setup still looks like buy the dips n sell the rips.. Buy some down here $AMZN $GOOG $KBH,
7996,2012-11-28 14:24:35+00:00,AMZN,GOOG,New Stock Coverage: Amazon Is a Money Tree $AMZN $GOOG $EBAY $LNKD $NFLX http://shar.es/6rzhf,
7997,2012-11-28 13:38:08+00:00,AMZN,GOOG,"Wednesday's options open interest & max pain updated for $AAPL, $AMZN, $GOOG, $SPY http://www.conciseinvesting.com/options-open-interest/20121130/",
7998,2012-11-28 13:03:30+00:00,AMZN,GOOG,It won't be too long before $GOOG actually becomes true competition to $AMZN by e-retailing. $FB is already testing waters,
7999,2012-11-28 12:31:05+00:00,AMZN,GOOG,Why Apple Vs. Samsung Is Like BMW Vs. Honda - Forbes http://onforb.es/SnEl1Y $AAPL $RIMM $GOOG $MSFT $AMZN $NOK,
8000,2012-11-28 01:49:07+00:00,AMZN,GOOG,"After-Hours Buzz: $GMCR, $GRPN $AMZN $FMCN $GOOG $IACI $LNKD $NFLX $P $SPLK $VOD $YHOO - http://bit.ly/UqNE1K",
8001,2012-11-27 23:59:54+00:00,AMZN,GOOG,"http://stks.co/eExE - here is my Daily Analysis, I am short and I go over the reasons here. $SPY $AAPL $GOOG $AMZN",
8002,2012-11-27 23:58:05+00:00,AMZN,GOOG,DAILY ANALYSIS: $SPY $AAPL $GOOG $AMZN http://thebagelshop.weebly.com/3/post/2012/11/daily-analysis-spy-aapl-goog-amzn.html via @weebly,
8003,2012-11-27 23:10:24+00:00,AMZN,GOOG,Amazon Kindle inches closer to iPad in tablet fray - MarketWatch http://on.mktw.net/115zqoI via @MarketWatch $AMZN $AAPL $GOOG,
8004,2012-11-27 23:10:12+00:00,AMZN,GOOG,$AAPL up 44.39% / $AMZN up 40.6% / Nasdaq up 13.92% all YTD - $GOOG only up 3.83% ytd http://investorshub.advfn.com/boards/read_msg.aspx?message_id=81873474,
8005,2012-11-27 22:36:23+00:00,AMZN,GOOG,"Former CS small-cap internet analyst just launched on all the major players at his new home, Cowen. $goog and $amzn top picks",
8006,2012-11-27 22:31:37+00:00,AMZN,GOOG,@StockTwits The Real Winners of Black Friday and Cyber Monday http://onforb.es/TjjI46 $BBY $TGT $WMT $AMZN $AAPL $IBM $SCOR $GOOG $UPS $MA $$,
8007,2012-11-27 22:03:46+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://buff.ly/WROOpl $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8008,2012-11-27 21:47:06+00:00,AMZN,GOOG,"After-Hours Buzz: GMCR, GRPN & More http://cnbc.com/id/49982975 $AMZN $FMCN $GOOG $GRPN $IACI $LNKD $NFLX $P $SPLK $VOD $YHOO",
8009,2012-11-27 21:46:21+00:00,AMZN,GOOG,"After-Hours Buzz: GMCR, GRPN & More http://cnbc.com/id/49982975 $AMZN $FMCN $GOOG $GRPN $IACI $LNKD $NFLX $P $SPLK $VOD $YHOO",
8010,2012-11-27 21:36:07+00:00,AMZN,GOOG,"The fact that it takes two clicks to get to the Amazon $AMZN sign in button is frustrating, at least in $GOOG chrome.",
8011,2012-11-27 21:14:22+00:00,AMZN,GOOG,Google's Nexus 7 is No Threat for the iPad http://wll.st/UqlbJp $AAPL $GOOG $AMZN #stocks,#stocks
8012,2012-11-27 20:50:25+00:00,AMZN,GOOG,#Apple profits dwarf that of other companies... http://wallstcheatsheet.com/stocks/apple-graphic-of-the-day-enough-to-keep-bears-away.html/ $AAPL $MSFT $GOOG $AMZN #business,#Apple #business
8013,2012-11-27 20:49:00+00:00,AMZN,GOOG,"Crazy stuff! $aapl's FY2012 profits exceeded $msft, $goog, $ebay, $yhoo, $fb &amp; $amzn combined by $7b; $dell, ASUS... http://bit.ly/UVmVbO",
8014,2012-11-27 20:36:50+00:00,AMZN,GOOG,"impressive $aapl's FY2012 profits exceeded $msft, $goog, $ebay, $yhoo, $fb &amp; $amzn combined by $7b; $dell, ASUS... http://launch.co/story/aapls-fy2012-profits-exceeded-msft-goog-ebay-yhoo-fb-amzn",
8015,2012-11-27 20:09:11+00:00,AMZN,GOOG,"@DarvasTrader agree, as $aapl is leading this bounce. so far, it seems like $aapl, $goog, $amzn, they are holding tightly so far, though.",
8016,2012-11-27 20:02:20+00:00,AMZN,GOOG,@cnbcfastmoney @GuyAdami @RedDogT3Live On sell off check out the Stock that got support $FB $AMZN $NFLX $GOOG..Peeps want these on pullbacks,
8017,2012-11-27 19:39:43+00:00,AMZN,GOOG,"$GOOG stopped 2nd 1/2pos +50%, $AMZN out at b/e. $SPY stuck between 38.2 and 50% fib SepHigh-NovLow",
8018,2012-11-27 19:25:56+00:00,AMZN,GOOG,Web Stock buzz: $AAPL $FB $RAH $AMZN $GOOG (02:30 pm) #stocks #finance #stockmarket #StockPicks,#stocks #finance #stockmarket #StockPicks
8019,2012-11-27 19:15:15+00:00,AMZN,GOOG,An #Apple Pic to keep the bears away... http://wallstcheatsheet.com/stocks/apple-graphic-of-the-day-enough-to-keep-bears-away.html/ $AAPL $GOOG $MSFT $AMZN,#Apple
8020,2012-11-27 19:04:50+00:00,AMZN,GOOG,Apple Graphic of the Day: Enough to Keep Bears Away? http://wll.st/YnCfma $AAPL $AMZN $DELL $EBAY $FB $GOOG $HPQ $IBM $INTC $MSFT $YHOO $SPY,
8021,2012-11-27 18:38:05+00:00,AMZN,GOOG,@cnbcfastmoney @GuyAdami @RedDogT3Live Triple digit stock rally $AMZN $GOOG $PCLN $CMI,
8022,2012-11-27 18:02:59+00:00,AMZN,GOOG,"‘Issues Abound’ At Nokia, Sustainable Profitability Unlikely, Says Raymond James $NOK $AAPL $AMZN $VZ $T $GOOG http://on.barrons.com/Y0RGBT",
8023,2012-11-27 17:50:20+00:00,AMZN,GOOG,http://tinyurl.com/d85tkms Could this be the next lawsuit target of Vringo? $VRNG $GOOG $AMZN $AAPL $MSFT,
8024,2012-11-27 17:42:35+00:00,AMZN,GOOG,Why Apple Vs. Samsung Is Like BMW Vs. Honda - ForbesTech http://onforb.es/SnEl1Y $AAPL $MSFT $GOOG $AMZN $RIMM,
8025,2012-11-27 17:14:18+00:00,AMZN,GOOG,Is There Hope for this Tech Giant? http://wll.st/Sb39sp $DELL $HPQ $MSFT $IBM $AAPL $AMZN $GOOG $XLK $DIA $SPY $QQQ,
8026,2012-11-27 16:39:26+00:00,AMZN,GOOG,"With cross-platform ecosystems like #Windows8, #Apple, (&amp; $GOOG &amp; $AMZN to follow) #Yahoo is challenged to follow the #cloud act",#Windows8 #Apple #Yahoo #cloud
8027,2012-11-27 15:48:39+00:00,AMZN,GOOG,Will #Apple buy #3d Systems? http://bit.ly/L7kxYK $AAPL $AMZN $GOOG $MSFT $RIMM $DDD $SSYS #mac #iphone #google,#Apple #3d #mac #iphone #google
8028,2012-11-27 14:51:32+00:00,AMZN,GOOG,"Setting up as a ""sell the rallies"" session. Don't get trapped long. $AAPL $AMZN $GOOG $$#puts",#puts
8029,2012-11-27 14:26:50+00:00,AMZN,GOOG,Why Apple Vs. Samsung Is Like BMW Vs. Honda - Forbes http://onforb.es/SnEl1Y $AAPL $MSFT $GOOG $RIMM $AMZN $NOK,
8030,2012-11-27 13:50:02+00:00,AMZN,GOOG,"$aapl's FY2012 profits exceeded $msft, $goog, $ebay, $yhoo, $fb &amp; $amzn combined by $7b; http://www.statista.com/topics/847/apple/chart/735/apple-s-astonishing-profit-in-context/ credit http://launch.co/",
8031,2012-11-27 13:33:48+00:00,AMZN,GOOG,"Tuesday's options open interest &amp; max pain updated for $AAPL, $AMZN, $GOOG, $SPY http://www.conciseinvesting.com/options-open-interest/20121130/ http://investorshub.advfn.com/boards/read_msg.aspx?message_id=81842795",
8032,2012-11-27 13:33:44+00:00,AMZN,GOOG,"Tuesday's options open interest &amp; max pain updated for $AAPL, $AMZN, $GOOG, $SPY http://www.conciseinvesting.com/options-open-interest/20121130/ http://investorshub.advfn.com/boards/read_msg.aspx?message_id=81842795",
8033,2012-11-27 13:23:10+00:00,AMZN,GOOG,"Tuesday's options open interest & max pain updated for $AAPL, $AMZN, $GOOG, $SPY http://www.conciseinvesting.com/options-open-interest/20121130/",
8034,2012-11-27 12:33:45+00:00,AMZN,GOOG,"For preparing for the day, here is yesterday's Analysis - http://stks.co/iFo1 $spy $aapl $goog $amzn $pcln $fb and more.",
8035,2012-11-27 11:37:53+00:00,AMZN,GOOG,"@rsaintvilus: Apple Closes Up 3%, Logic Returns To Shares - Forbes http://onforb.es/SprOtf $AAPL $GOOG $RIMM $MSFT $AMZN",
8036,2012-11-27 11:36:53+00:00,AMZN,GOOG,"Why BB10 Could Save RIM, But It Won't - Forbes http://onforb.es/UIZRkq $AAPL $GOOG $RIMM $MSFT $AMZN",
8037,2012-11-27 11:35:15+00:00,AMZN,GOOG,iPad Mini Proves Major For Apple Shares - Forbes http://onforb.es/TgnDiG $AAPL $GOOG $RIMM $MSFT $AMZN,
8038,2012-11-27 11:31:32+00:00,AMZN,GOOG,Microsoft Investors Still Waiting on Windows 8's Response - Forbes http://onforb.es/SotfYL $AAPL $GOOG $RIMM $MSFT $AMZN,
8039,2012-11-27 11:29:05+00:00,AMZN,GOOG,"Apple Closes Up 3%, Logic Returns To Shares - Forbes http://onforb.es/SprOtf $AAPL $GOOG $RIMM $MSFT $AMZN",
8040,2012-11-27 11:28:36+00:00,AMZN,GOOG,Why Apple Might Regain $600 This Week - Forbes http://onforb.es/QGBL8F $AAPL $GOOG $RIMM $MSFT $AMZN,
8041,2012-11-27 09:08:24+00:00,AMZN,GOOG,"""@howardlindzon: For year to Sept '12: net profit $MSFT + $GOOG + $EBAY + $YHOO + $FB + $AMZN = $AAPL - $7,000,000,000 http://stks.co/eEt7",
8042,2012-11-27 06:28:02+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8043,2012-11-27 05:41:59+00:00,AMZN,GOOG,"Apple's 2012 profits exceeded $msft, $goog, $ebay, $yhoo, $fb &amp; $amzn combined by $7b http://www.statista.com/topics/847/apple/chart/735/apple-s-astonishing-profit-in-context/",
8044,2012-11-27 05:22:38+00:00,AMZN,GOOG,"Amazing @SinbadTheVC: $aaplis FY2012 profits exceeded $msft, $goog, $ebay, $yhoo, $fb &amp; $amzn COMBINED! http://www.statista.com/topics/847/apple/chart/735/apple-s-astonishing-profit-in-context/",
8045,2012-11-27 04:28:11+00:00,AMZN,GOOG,"$aapl's FY2012 profits exceeded $msft, $goog, $ebay, $yhoo, $fb &amp; $amzn COMBINED! http://www.statista.com/topics/847/apple/chart/735/apple-s-astonishing-profit-in-context/",
8046,2012-11-27 03:35:08+00:00,AMZN,GOOG,$AMZN $DDD $LVS $V $BAC $AAPL $GOOG Stock Research Dashboard http://bit.ly/SaLAbQ,
8047,2012-11-27 03:25:33+00:00,AMZN,GOOG,"RT @john_frankel: Net profit of $MSFT + $GOOG + $EBAY + $YHOO + $FB + $AMZN = $AAPL - $7,000,000,000 http://flpbd.it/2x745 amazing",
8048,2012-11-27 01:02:39+00:00,AMZN,GOOG,Mini Options Coming March 18 (1 contract= 10 shares vs 100 shares in reg options) on $AAPL $AMZN $GOOG $SPY $GLD http://www.optioncast.com/options-news/mini-options-coming-march-18/,
8049,2012-11-27 01:01:33+00:00,AMZN,GOOG,New mini options tied to 10 shares of stock rather than 100 shares will begin trading March 18 on 5 stocks: $AAPL $AMZN $GOOG $SPY $GLD,
8050,2012-11-27 00:57:30+00:00,AMZN,GOOG,Here is the Daily Analysis - http://thebagelshop.weebly.com $spy $goog $aapl $amzn $tgt $fb $ebay $pcln and more.,
8051,2012-11-27 00:49:12+00:00,AMZN,GOOG,$GOOG adds #cloud infrastructure options &amp; drops prices taking on $AMZN going after #startups http://lnkd.in/GxxxSn @shaileshrao #IaaS,#cloud #startups #IaaS
8052,2012-11-27 00:11:17+00:00,AMZN,GOOG,Surprised that S&P gave Google and Amazon the same AA- bond rating given that $GOOG has $45B in cash and $AMZN $5B. Both have little debt.,
8053,2012-11-27 00:06:38+00:00,AMZN,GOOG,"""@OptionsChick: Interesting, thanks for the news @OptionCast Mini Options Coming March 18: http://stks.co/mFIm $AAPL $GOOG $SPY $AMZN $GLD""",
8054,2012-11-26 23:39:02+00:00,AMZN,GOOG,DAILY ANALYSIS: $SPY $AAPL $GOOG $AMZN $EBAY http://thebagelshop.weebly.com/3/post/2012/11/daily-analysis-spy-aapl-goog-amzn-ebay.html via @weebly,
8055,2012-11-26 23:29:07+00:00,AMZN,GOOG,Will This Announcement Make Google More Competitive? http://wll.st/WTpa3D $GOOG $AMZN #stocks #trading,#stocks #trading
8056,2012-11-26 22:18:44+00:00,AMZN,GOOG,"RIM Stock Might Reach $43, Receives Upgrade - Forbes http://onforb.es/106Hiqx $RIMM $AAPL $GOOG $MSFT $AMZN",
8057,2012-11-26 21:42:03+00:00,AMZN,GOOG,Battle of the Tablets: Who Will...Come in Second? http://cnbc.com/id/49969738 $AAPL $AMZN $BKS $GOOG $MSFT #RetailSales,#RetailSales
8058,2012-11-26 21:19:38+00:00,AMZN,GOOG,"If #RIM gets the device right, building a content and app store is not difficult. #BB10. $RIMM $GOOG $AAPL $AMZN $MSFT",#RIM #BB10
8059,2012-11-26 20:48:31+00:00,AMZN,GOOG,"iPad mini, followed by options mini ;) RT @berkmh Mini Options Coming March 18 http://www.optioncast.com/options-news/mini-options-coming-march-18/ … $AAPL $AMZN $GOOG $SPY $GLD",
8060,2012-11-26 20:34:50+00:00,AMZN,GOOG,Mini Options Coming March 18: http://stks.co/hFtk $AAPL $GOOG $SPY $AMZN $GLD,
8061,2012-11-26 20:12:45+00:00,AMZN,GOOG,RT @SAI: Google Lowers Prices To Try And Kill Amazon's Cloud $GOOG $AMZN by @Julie188,
8062,2012-11-26 20:05:52+00:00,AMZN,GOOG,"If there were any doubt Google (GOOG) wants to be a serious rival to Amazon Web Services, ... http://seekingalpha.com/n/encr $GOOG $AMZN $RAX",
8063,2012-11-26 19:31:32+00:00,AMZN,GOOG,Here's Why Developers and Advertisers Love Apple http://wll.st/TpyOss $AAPL $GOOG $BKS $AMZN $EBAY #stocks,#stocks
8064,2012-11-26 19:24:31+00:00,AMZN,GOOG,"If I was looking at tech companies debt, I'd buy $GOOG and $ORCL debt. I wouldn't touch $MSFT and $AMZN debt with a 100 foot pole",
8065,2012-11-26 19:11:23+00:00,AMZN,GOOG,"@StockTwits please correct the $GOOG $AMZN debt RT. $GOOG upgraded to AA last week at S&amp;P, but still funny the two are so close",
8066,2012-11-26 19:10:57+00:00,AMZN,GOOG,$AAPL 587 $AMZN 242 $GOOG 662,
8067,2012-11-26 18:56:54+00:00,AMZN,GOOG,"Amazon has the same debt rating as Google, which generates SIGNIFICANTLY more cash than Google does. http://wraltechwire.com/business/tech_wire/news/blogpost/9604677/ $GOOG $AMZN",
8068,2012-11-26 18:54:43+00:00,AMZN,GOOG,RT @StockTwits: Apple's iPad led Thanksgiving &amp; Black Friday online buying http://flpbd.it/NZaqr via @CNNMoney $AAPL $AMZN $GOOG,
8069,2012-11-26 18:45:35+00:00,AMZN,GOOG,RT @SAI: Google Lowers Prices To Try And Kill Amazon's Cloud $GOOG $AMZN by @Julie188,
8070,2012-11-26 18:14:28+00:00,AMZN,GOOG,"Google reports one of the top searches on Black Friday was ""Amazon"". People need to search for it? $GOOG #Google $AMZN #Amazon #BlackFriday",#Google #Amazon #BlackFriday
8071,2012-11-26 18:13:03+00:00,AMZN,GOOG,Read @StockWallStreet's Article Featured on @SeekingAlpha Does Yelp Need Help? http://seekingalpha.com/a/lxs9 $AAPL $YELP $GOOG $AMZN $FB $ZNGA $LNKD,
8072,2012-11-26 18:07:31+00:00,AMZN,GOOG,Google Lowers Prices To Try And Kill Amazon's Cloud $GOOG $AMZN by @Julie188 via @SAI,
8073,2012-11-26 18:07:21+00:00,AMZN,GOOG,#cloud-wars! @SAI: Google Lowers Prices To Try And Kill Amazon's Cloud $GOOG $AMZN by @Julie188,#cloud
8074,2012-11-26 18:00:34+00:00,AMZN,GOOG,Google Lowers Prices To Try And Kill Amazon's Cloud $GOOG $AMZN by @Julie188,
8075,2012-11-26 17:59:57+00:00,AMZN,GOOG,RT @SAI: Google Lowers Prices To Try And Kill Amazon's Cloud $GOOG $AMZN by @Julie188,
8076,2012-11-26 17:59:52+00:00,AMZN,GOOG,Google Lowers Prices To Try And Kill Amazon's Cloud $GOOG $AMZN by @Julie188,
8077,2012-11-26 17:46:14+00:00,AMZN,GOOG,Analyst: Here's How Apple Will Rise http://wll.st/UWRxaI $AAPL $GOOG $MSFT $AMZN #mkt #stocks #trading #investing,#mkt #mkt #stocks #trading #investing
8078,2012-11-26 17:19:41+00:00,AMZN,GOOG,"ICE first exchange to offer mini options march 18 on the following securities: $AAPL, $AMZN, $GLD, $GOOG, and $SPY",
8079,2012-11-26 17:18:56+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8080,2012-11-26 17:07:50+00:00,AMZN,GOOG,Is User Curated Content The Next Step For Search? http://seekingalpha.com/a/m1dz $AMZN $EXPE $FB $GOOG $MSFT $TRIP $YELP $YHOO,
8081,2012-11-26 17:07:32+00:00,AMZN,GOOG,"RIM Stock Might Reach $43, Receives Upgrade - Forbes http://onforb.es/106Hiqx $AAPL $MSFT $GOOG $AMZN $RIMM",
8082,2012-11-26 17:06:57+00:00,AMZN,GOOG,Apple Would Be at $1000 If the Market Made Any Sense - Forbes http://onforb.es/10eDWRt $AAPL $MSFT $GOOG $AMZN $RIMM,
8083,2012-11-26 17:06:22+00:00,AMZN,GOOG,"Why BB10 Could Save RIM, But It Won't - Forbes http://onforb.es/UIZRkq $AAPL $MSFT $GOOG $AMZN $RIMM",
8084,2012-11-26 17:05:48+00:00,AMZN,GOOG,"RIM Dumped By NTSB in Favor of Apple, Citing Device Failure - Forbes http://onforb.es/SejtZh $AAPL $MSFT $GOOG $AMZN RIMM",
8085,2012-11-26 17:04:22+00:00,AMZN,GOOG,Why Apple Touching Bottom Is The Wrong Question To Ask - Forbes http://onforb.es/UaWXmn $AAPL $MSFT $GOOG $AMZN RIMM,
8086,2012-11-26 17:03:35+00:00,AMZN,GOOG,iPad Mini Proves Major For Apple Shares - Forbes http://onforb.es/TgnDiG $AAPL $GOOG $AMZN $MSFT $RIMM,
8087,2012-11-26 16:32:39+00:00,AMZN,GOOG,Why Apple Might Regain $600 This Week - @ForbesTech http://onforb.es/QGBL8F $AAPL $MSFT $GOOG $MSFT $AMZN,
8088,2012-11-26 16:12:25+00:00,AMZN,GOOG,#Apple and its #iPad become a bigger part of #Thanksgiving Feast... http://wallstcheatsheet.com/stocks/apple-becomes-bigger-part-of-thanksgiving-feast.html/ $AAPL $AMZN $BKS $GOOG,#Apple #iPad #Thanksgiving
8089,2012-11-26 16:01:35+00:00,AMZN,GOOG,Is User Curated Content The Next Step For Search? http://seekingalpha.com/a/m1dz $AMZN $EXPE $FB $GOOG $MSFT $TRIP $YELP $YHOO,
8090,2012-11-26 16:00:04+00:00,AMZN,GOOG,"When trading, you need to respect the charts: $AAPL 580ish as the resistance area; $AMZN near 243, $GOOG going lower.&amp; $SPY pullback #BLog",#BLog
8091,2012-11-26 15:46:08+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8092,2012-11-26 15:44:44+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://buff.ly/WROOpl $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8093,2012-11-26 15:23:51+00:00,AMZN,GOOG,Amazon n pleno desarrollo n Cyber Monday @lechugaverde + Activos en Apertura S/CBOE: $C $AAPL $HPQ $VVUS $AMZN $GOOG ,
8094,2012-11-26 15:21:10+00:00,AMZN,GOOG,RT @CBOE: Actives on open @CBOE: $C $AAPL $HPQ $VVUS $AMZN $GOOG,
8095,2012-11-26 15:18:22+00:00,AMZN,GOOG,Actives on open @CBOE: $C $AAPL $HPQ $VVUS $AMZN $GOOG,
8096,2012-11-26 14:34:47+00:00,AMZN,GOOG,"Monday's options open interest & max pain updated for $AAPL, $AMZN, $GOOG, $SPY http://www.conciseinvesting.com/options-open-interest/20121130/",
8097,2012-11-26 14:32:44+00:00,AMZN,GOOG,Here's How Apple Ruled the Holiday Weekend http://wll.st/S7yqfP $AAPL $GOOG $BKS $AMZN #mkt #stocks #trading #investing,#mkt #mkt #stocks #trading #investing
8098,2012-11-26 14:18:55+00:00,AMZN,GOOG,Apple Becomes Bigger Part of Thanksgiving Feast http://wll.st/S7w7cN $AAPL $IBM $GOOG $BKS $AMZN $XLK $DIA $SPY $QQQ,
8099,2012-11-26 14:18:15+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8100,2012-11-26 14:17:53+00:00,AMZN,GOOG,Microsoft Investors Still Waiting on Windows 8's Response - @ForbesTech http://onforb.es/SotfYL $MSFT $AAPL $GOOG $AMZN $HPQ,
8101,2012-11-26 14:09:40+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8102,2012-11-26 14:08:14+00:00,AMZN,GOOG,"http://bit.ly/TessIG ISE announces March 18, 2013 launch date of mini options $AAPL $AMZN $GLD $GOOG $SPY",
8103,2012-11-26 13:59:49+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8104,2012-11-26 13:30:09+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8105,2012-11-26 13:14:48+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8106,2012-11-26 13:10:13+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8107,2012-11-26 13:04:33+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8108,2012-11-26 13:02:13+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8109,2012-11-26 12:51:54+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8110,2012-11-26 12:49:41+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8111,2012-11-26 12:47:53+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8112,2012-11-26 12:45:48+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8113,2012-11-26 12:45:36+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8114,2012-11-26 12:44:31+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8115,2012-11-26 12:43:41+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://vsb.li/G6Ndjs $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8116,2012-11-26 12:43:17+00:00,AMZN,GOOG,3D Systems: Will Apple Buy Into 3-D Printing? http://seekingalpha.com/a/eg29 $AAPL $AMZN $GOOG $MSFT $RIMM $DDD,
8117,2012-11-26 10:17:51+00:00,AMZN,GOOG,Black Friday Online Sales Boost Optimism For A Strong Cyber Monday http://seekingalpha.com/a/m0nb $AAPL $AMZN $BBY $GOOG $MSFT $TGT $WMT,
8118,2012-11-26 04:15:53+00:00,AMZN,GOOG,"RIM Stock Might Reach $43, Receives Upgrade - Forbes http://onforb.es/106Hiqx $AAPL $GOOG $RIMM $MSFT $AMZN $NOK",
8119,2012-11-26 04:15:20+00:00,AMZN,GOOG,Apple Would Be at $1000 If the Market Made Any Sense - Forbes http://onforb.es/10eDWRt $AAPL $GOOG $RIMM $MSFT $AMZN $NOK,
8120,2012-11-26 04:14:34+00:00,AMZN,GOOG,"Why BB10 Could Save RIM, But It Won't - Forbes http://onforb.es/UIZRkq $AAPL $GOOG $RIMM $MSFT $AMZN $NOK",
8121,2012-11-26 04:13:37+00:00,AMZN,GOOG,Why Apple Touching Bottom Is The Wrong Question To Ask - Forbes http://onforb.es/UaWXmn $AAPL $GOOG $RIMM $MSFT $AMZN $NOK,
8122,2012-11-26 04:12:51+00:00,AMZN,GOOG,iPad Mini Proves Major For Apple Shares - Forbes http://onforb.es/TgnDiG $AAPL $GOOG $RIMM $MSFT $AMZN $NOK,
8123,2012-11-26 03:28:25+00:00,AMZN,GOOG,$AAPL $AMZN $GOOG wkly bounces but would love sml pullback for long entry. Note poss H&amp;S $AAPL wkly. http://stks.co/lFH8,
8124,2012-11-25 23:29:07+00:00,AMZN,GOOG,Cyber Monday - $COMPQ $SPX $TSX $SPY $GOOG $AAPL $AMZN $IBM - video uploaded -&gt; http://stks.co/aEvz http://stks.co/cEnU,
